ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
44,RHODE ISLAND,RI,44007,Providence,44007018500,"Census Tract 185, Providence County, Rhode Island",1.49517420347,2886,326,1103,74,1018,93,332,210,107,75,27268,3626,338,139,525,105,468,143,609,200,86,58,495,454,183,131,48,31,0,13,43,50,53,40,166,107,12.2,7.1,6.7,4.6,27268.0,3626.0,15.3,5.6,18.2,3.6,16.2,4.6,22.3,6.4,8.4,5.7,17.2,15.6,6.6,4.7,4.4,2.8,0.0,3.3,4.2,5.0,5.2,3.8,5.8,3.6,0.5941,0.6109,0.728,0.7029,2.6359,0.7238,0.6192,0.2469,0.9665,0.569,2.4016,0.7824,0.5565,0.7992,1.3557,0.6904,0.3389,0.0,0.8536,0.3975,0.8954,2.4854,0.6444,8.8786,0.749,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119,100,4.4,3.7,8716
44,RHODE ISLAND,RI,44007,Providence,44007018200,"Census Tract 182, Providence County, Rhode Island",0.22489669296,2714,351,1286,70,1074,108,408,165,129,65,26108,4550,380,137,170,61,538,166,448,126,157,83,949,512,87,89,205,70,0,13,44,44,151,62,0,13,15.2,6.7,8.6,4.4,26108.0,4550.0,20.7,7.2,6.3,2.3,19.8,5.6,16.5,4.3,14.6,7.7,35.0,18.3,3.6,3.6,15.9,5.4,0.0,2.9,4.1,4.1,14.1,5.8,0.0,0.5,0.6653,0.7866,0.7657,0.8452,3.0628,0.8285,0.0377,0.5523,0.7657,0.7866,2.1423,0.5983,0.7238,0.6778,1.4016,0.7113,0.6862,0.0,0.8452,0.7615,0.0,2.2929,0.5523,8.8996,0.7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,122,8.8,4.3,1382
44,RHODE ISLAND,RI,44003,Kent,44003022300,"Census Tract 223, Kent County, Rhode Island",2.408316244326,4218,318,2229,49,1980,160,576,367,55,66,31756,6962,398,162,1047,170,769,177,963,242,66,65,591,456,133,123,802,150,91,78,40,40,283,125,5,5,13.7,8.5,2.7,3.2,31756.0,6962.0,12.2,5.0,24.8,4.1,18.2,4.0,22.8,5.4,3.3,3.3,14.0,10.8,3.3,3.1,36.0,6.7,4.1,3.5,2.0,2.0,14.3,6.1,0.1,0.1,0.6276,0.1004,0.5858,0.6067,1.9205,0.4979,0.8703,0.3724,0.9791,0.1674,2.3892,0.7699,0.4561,0.6485,1.1046,0.5816,0.9707,0.9163,0.6736,0.7657,0.1715,3.4978,0.9498,8.9121,0.7573,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,3,230,145,5.5,3.5,9040
44,RHODE ISLAND,RI,44007,Providence,44007013500,"Census Tract 135, Providence County, Rhode Island",0.523006819364,4704,527,2136,69,1875,131,797,287,216,158,30565,4007,198,107,558,118,775,264,509,166,230,105,2062,693,249,129,341,98,29,46,26,32,175,95,328,112,18.2,5.7,7.3,5.0,30565.0,4007.0,6.6,3.8,11.9,2.4,16.5,5.3,10.8,3.3,12.3,5.6,43.8,13.9,5.5,2.8,16.0,4.6,1.4,2.1,1.4,1.7,9.3,5.0,7.0,2.2,0.7238,0.6778,0.6025,0.3054,2.3095,0.6318,0.2218,0.2552,0.2259,0.7238,1.4267,0.1423,0.7824,0.7699,1.5523,0.7908,0.6904,0.8577,0.5732,0.6025,0.9121,3.6359,0.9749,8.9244,0.7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,324,134,6.9,2.7,2542
44,RHODE ISLAND,RI,44007,Providence,44007012500,"Census Tract 125, Providence County, Rhode Island",2.690211631138,4915,545,2807,113,2414,168,461,258,131,94,30122,3153,618,167,1372,201,762,244,1083,267,180,118,866,749,125,103,986,184,0,13,31,35,213,98,114,108,9.6,5.5,5.2,3.6,30122.0,3153.0,16.7,4.2,27.9,4.6,15.5,4.7,22.5,5.6,7.5,4.9,17.6,15.1,2.6,2.1,35.1,6.4,0.0,1.3,1.3,1.5,8.8,4.0,2.3,2.2,0.4812,0.4142,0.6151,0.7573,2.2678,0.6192,0.9498,0.2008,0.9749,0.5105,2.636,0.8745,0.569,0.5983,1.1673,0.6192,0.9665,0.0,0.569,0.5816,0.749,2.8661,0.8033,8.9372,0.7657,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,3,153,106,3.2,2.2,4477
44,RHODE ISLAND,RI,44007,Providence,44007011800,"Census Tract 118, Providence County, Rhode Island",1.139297040234,6903,469,2833,137,2596,162,1117,457,168,118,28330,3710,616,211,1181,100,1380,241,1171,332,240,122,1992,684,240,185,562,212,30,55,18,43,290,148,11,12,16.2,6.4,4.8,3.2,28330.0,3710.0,12.4,4.4,17.1,1.7,20.0,3.2,17.0,4.6,9.2,4.7,28.9,9.7,3.6,2.8,19.8,7.4,1.1,1.9,0.7,1.7,11.2,5.7,0.2,0.2,0.6904,0.3724,0.6946,0.6109,2.3683,0.6569,0.5356,0.5732,0.8033,0.636,2.5481,0.8494,0.6611,0.6778,1.3389,0.6862,0.8033,0.8368,0.3975,0.6695,0.251,2.9581,0.8494,9.2134,0.7699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,284,6.0,4.0,3501
44,RHODE ISLAND,RI,44007,Providence,44007017000,"Census Tract 170, Providence County, Rhode Island",0.691385515462,4329,283,1822,67,1697,89,426,205,133,75,35099,5935,645,218,750,138,658,109,811,184,168,95,1307,431,260,135,295,88,165,55,17,22,66,39,154,106,10.2,4.7,5.0,2.8,35099.0,5935.0,18.9,6.0,17.3,2.9,15.2,2.3,19.4,4.2,9.9,5.6,30.2,9.8,6.3,3.2,16.2,4.8,9.1,3.0,1.0,1.3,3.9,2.3,3.6,2.4,0.523,0.3891,0.4603,0.8033,2.1757,0.5816,0.5523,0.1925,0.887,0.6611,2.2929,0.7113,0.6736,0.7782,1.4518,0.7448,0.6987,0.9791,0.5105,0.3222,0.8368,3.3473,0.9331,9.2677,0.7741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,258,106,6.2,2.6,3697
44,RHODE ISLAND,RI,44007,Providence,44007010300,"Census Tract 103, Providence County, Rhode Island",1.414720971424,3696,292,1831,77,1662,104,539,170,152,86,27927,3102,554,131,743,95,692,156,749,150,128,78,809,428,132,85,427,88,0,13,10,20,331,100,12,6,14.6,4.5,7.9,4.3,27927.0,3102.0,20.8,4.9,20.1,2.5,18.7,4.0,20.3,3.9,7.7,4.7,21.9,11.5,3.7,2.4,23.3,4.7,0.0,2.0,0.6,1.2,19.9,5.6,0.3,0.2,0.6485,0.7364,0.7113,0.8494,2.9456,0.8033,0.7071,0.4268,0.9205,0.523,2.5774,0.8577,0.5983,0.6862,1.2845,0.6653,0.8703,0.0,0.3515,0.8745,0.3682,2.4645,0.636,9.272,0.7782,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,160,100,4.3,2.5,7207
44,RHODE ISLAND,RI,44005,Newport,44005040500,"Census Tract 405, Newport County, Rhode Island",0.918262139478,4326,416,2143,139,1932,168,942,342,53,50,26518,3228,349,172,653,159,1175,221,871,216,294,115,2110,556,97,87,538,148,0,13,43,51,389,158,5,5,21.9,8.2,2.9,2.7,26518.0,3228.0,11.8,5.5,15.1,3.7,27.2,4.4,21.8,5.2,15.2,5.8,48.8,12.0,2.5,2.2,25.1,6.7,0.0,1.7,2.2,2.7,20.1,7.6,0.1,0.1,0.7782,0.1297,0.749,0.5816,2.2385,0.6025,0.3891,0.8828,0.954,0.795,3.0209,0.9874,0.7992,0.5941,1.3933,0.7071,0.887,0.0,0.6987,0.8787,0.1715,2.6359,0.7197,9.2886,0.7824,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,330,294,8.3,7.2,4287
44,RHODE ISLAND,RI,44007,Providence,44007010400,"Census Tract 104, Providence County, Rhode Island",1.22316920549,6394,492,2992,122,2713,165,720,282,193,143,26920,2884,1025,246,1133,145,1149,285,861,215,464,188,1776,661,527,211,761,183,0,18,41,52,368,168,128,73,11.5,4.5,5.3,4.0,26920.0,2884.0,21.9,5.1,17.7,2.4,18.0,4.2,13.8,3.5,17.1,6.9,27.8,10.1,8.7,3.4,25.4,6.1,0.0,1.2,1.5,1.9,13.6,6.2,2.0,1.1,0.5732,0.431,0.7448,0.8577,2.6067,0.7113,0.59,0.3556,0.523,0.8326,2.3012,0.7197,0.6485,0.841,1.4895,0.7615,0.9079,0.0,0.5858,0.749,0.6987,2.9414,0.841,9.3388,0.7866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,694,280,11.1,4.5,3753
44,RHODE ISLAND,RI,44007,Providence,44007001000,"Census Tract 10, Providence County, Rhode Island",0.17598336109,2192,283,1392,55,1062,97,699,236,96,77,20980,4393,238,104,216,90,473,184,205,90,63,55,1442,357,387,163,566,102,0,13,69,49,446,105,0,13,32.5,9.8,9.3,7.7,20980.0,4393.0,15.9,7.2,9.9,4.2,21.6,7.9,9.4,4.4,5.9,5.2,65.8,13.9,18.7,7.6,40.7,7.2,0.0,2.7,6.5,4.6,42.0,8.7,0.0,0.6,0.9247,0.8201,0.8326,0.7238,3.3012,0.8661,0.1506,0.7238,0.113,0.4017,1.3891,0.1172,0.8536,0.9456,1.7992,0.8954,0.9791,0.0,0.9289,0.9874,0.0,2.8954,0.8159,9.3849,0.7908,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,3,5,343,147,15.6,6.5,1214
44,RHODE ISLAND,RI,44007,Providence,44007015300,"Census Tract 153, Providence County, Rhode Island",0.16243697242,2153,277,1043,45,886,78,659,276,57,35,20294,3020,262,71,226,45,599,181,328,75,197,73,1203,330,128,73,122,47,0,13,11,23,97,40,5,4,30.8,10.9,5.3,3.0,20294.0,3020.0,19.3,5.3,10.5,2.4,27.8,7.6,15.3,4.0,22.2,8.1,55.9,13.6,6.5,3.6,11.7,4.5,0.0,3.5,1.2,2.6,10.9,4.4,0.2,0.2,0.9038,0.431,0.8452,0.8159,2.9959,0.8159,0.1799,0.9163,0.682,0.9372,2.7154,0.8996,0.8285,0.795,1.6235,0.8285,0.5983,0.0,0.5523,0.6569,0.251,2.0585,0.4603,9.3933,0.795,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,145,79,6.8,3.7,926
44,RHODE ISLAND,RI,44007,Providence,44007002102,"Census Tract 21.02, Providence County, Rhode Island",0.320416783352,6195,680,2317,73,1988,155,1316,449,287,134,18981,2168,717,247,454,97,1745,294,732,211,489,159,5083,732,450,167,86,72,0,18,151,87,209,108,5,5,21.3,7.0,9.1,4.1,18981.0,2168.0,19.7,6.0,7.3,1.5,28.2,3.6,11.8,3.2,24.6,7.8,82.1,7.7,7.5,2.7,3.7,3.1,0.0,1.6,7.6,4.4,10.5,5.4,0.1,0.1,0.7741,0.8075,0.8745,0.8201,3.2762,0.8577,0.0628,0.9247,0.3598,0.954,2.3013,0.728,0.9414,0.8159,1.7573,0.8828,0.3013,0.0,0.9498,0.636,0.1715,2.0586,0.4644,9.3934,0.7992,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,1,0,0,1,4,687,404,11.1,6.0,2175
44,RHODE ISLAND,RI,44003,Kent,44003020300,"Census Tract 203, Kent County, Rhode Island",0.842686147896,5415,539,2908,142,2627,196,1668,573,207,133,23038,3202,702,216,795,193,1029,372,1550,423,333,157,890,799,30,84,731,199,0,18,104,76,462,170,17,12,30.8,9.7,7.2,4.7,23038.0,3202.0,18.1,5.1,14.7,4.0,19.0,6.6,28.6,7.7,12.7,5.9,16.4,14.7,0.6,1.6,25.1,6.7,0.0,1.3,4.0,2.9,17.6,6.2,0.3,0.2,0.9038,0.6653,0.8075,0.7908,3.1674,0.8452,0.3556,0.4644,0.9916,0.7322,2.5438,0.841,0.5356,0.2678,0.8034,0.431,0.887,0.0,0.8368,0.8368,0.3682,2.9288,0.8368,9.4434,0.8033,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,222,171,4.1,3.1,3792
44,RHODE ISLAND,RI,44007,Providence,44007014100,"Census Tract 141, Providence County, Rhode Island",0.739127027762,4772,415,2155,77,1899,111,1010,402,322,219,22132,3548,694,193,779,172,884,187,729,151,201,95,2729,482,489,201,448,99,0,13,16,22,363,120,0,13,21.2,7.8,13.5,8.5,22132.0,3548.0,20.5,5.8,16.3,3.6,18.5,3.6,15.3,3.1,10.6,5.0,57.2,8.8,10.8,4.3,20.8,4.6,0.0,1.7,0.8,1.2,19.1,6.1,0.0,0.3,0.7699,0.9414,0.8243,0.8368,3.3724,0.8703,0.4895,0.41,0.682,0.7029,2.2844,0.7029,0.8326,0.8661,1.6987,0.8494,0.8159,0.0,0.4435,0.8577,0.0,2.1171,0.4812,9.4726,0.8075,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301,150,6.3,3.1,4640
44,RHODE ISLAND,RI,44007,Providence,44007000101,"Census Tract 1.01, Providence County, Rhode Island",0.943667651078,5176,576,1362,66,1235,90,1205,407,351,179,15888,2648,513,194,404,119,1047,342,642,299,155,82,3408,667,450,192,0,25,0,18,61,71,113,81,763,176,27.2,9.2,13.2,6.6,15888.0,2648.0,20.6,6.8,7.8,2.2,20.2,6.2,12.4,5.1,12.6,6.6,65.8,10.6,9.2,3.8,0.0,1.9,0.0,2.7,4.9,5.8,9.1,6.5,14.7,3.0,0.8536,0.9331,0.9414,0.841,3.5691,0.9205,0.0753,0.5816,0.4142,0.728,1.7991,0.3347,0.8536,0.8494,1.703,0.8577,0.0,0.0,0.887,0.5941,0.9498,2.4309,0.6234,9.5021,0.8117,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,295,144,5.7,2.9,7294
44,RHODE ISLAND,RI,44007,Providence,44007014700,"Census Tract 147, Providence County, Rhode Island",1.406768042428,7806,965,3147,132,2954,178,1366,579,262,166,22617,2937,956,340,828,148,2174,736,937,270,465,185,4505,1078,915,438,357,141,0,18,154,134,497,216,18,15,17.5,7.4,6.6,4.3,22617.0,2937.0,18.7,6.2,10.6,2.5,27.9,8.8,12.0,3.7,15.7,6.2,57.7,11.8,13.1,6.1,11.3,4.5,0.0,1.2,5.2,4.6,16.8,7.1,0.2,0.2,0.7113,0.5983,0.8159,0.7992,2.9247,0.795,0.1883,0.9205,0.3849,0.8075,2.3012,0.7197,0.8368,0.8912,1.728,0.8661,0.5732,0.0,0.9038,0.8243,0.251,2.5523,0.6778,9.5062,0.8159,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,596,321,7.6,4.2,5396
44,RHODE ISLAND,RI,44007,Providence,44007002200,"Census Tract 22, Providence County, Rhode Island",0.314093590898,4979,561,1951,77,1474,126,1305,418,123,70,16054,2666,504,177,117,55,1713,365,575,164,488,128,4481,581,518,206,28,39,0,13,65,58,245,95,18,17,26.3,7.8,5.3,2.9,16054.0,2666.0,19.2,6.9,2.3,1.2,34.4,6.2,11.6,3.5,33.1,8.2,90.0,5.8,11.7,4.5,1.4,2.0,0.0,1.9,4.4,4.0,16.6,6.2,0.4,0.3,0.841,0.431,0.9372,0.8117,3.0209,0.8201,0.0084,1.0,0.3264,0.9874,2.3222,0.7364,0.9833,0.8828,1.8661,0.9372,0.1883,0.0,0.8661,0.8117,0.4351,2.3012,0.5565,9.5104,0.8201,0,0,1,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,4,564,217,11.4,4.2,3714
44,RHODE ISLAND,RI,44009,Washington,44009050103,"Census Tract 501.03, Washington County, Rhode Island",7.918536188146,5500,456,2653,107,2521,135,1383,518,206,129,29884,4446,313,194,991,127,1269,285,1149,303,532,208,1046,640,75,112,732,176,254,124,0,25,270,130,5,7,25.3,8.6,7.3,4.7,29884.0,4446.0,8.0,5.0,18.0,3.1,23.1,4.8,20.9,5.3,21.1,8.2,19.0,11.5,1.4,2.1,27.6,6.5,9.6,4.7,0.0,1.0,10.7,5.0,0.1,0.1,0.8159,0.6778,0.6318,0.3891,2.5146,0.7029,0.6151,0.7782,0.9414,0.9163,3.251,1.0,0.5732,0.4435,1.0167,0.5272,0.9331,0.9833,0.0,0.6485,0.1715,2.7364,0.7699,9.5187,0.8243,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,2,4,262,169,4.8,3.0,14833
44,RHODE ISLAND,RI,44007,Providence,44007018400,"Census Tract 184, Providence County, Rhode Island",1.532572429292,6338,600,2677,123,2520,151,1407,560,91,63,28828,3684,748,209,1232,155,1168,354,1273,288,332,162,2155,758,315,201,705,222,0,18,17,33,474,166,197,123,22.9,8.5,3.1,2.0,28828.0,3684.0,15.9,4.7,19.4,3.2,18.4,5.3,20.7,5.7,13.2,6.4,34.0,11.5,5.3,3.4,26.3,8.2,0.0,1.4,0.7,1.3,18.8,6.6,3.1,1.9,0.7908,0.1674,0.6778,0.7238,2.3598,0.6485,0.6736,0.3849,0.9331,0.749,2.7406,0.9205,0.7071,0.7615,1.4686,0.7573,0.9247,0.0,0.3975,0.8536,0.795,2.9708,0.8577,9.5398,0.8285,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,356,319,5.8,5.1,3548
44,RHODE ISLAND,RI,44007,Providence,44007015400,"Census Tract 154, Providence County, Rhode Island",0.13921872865,2529,253,990,35,870,55,561,196,165,75,18747,2109,398,112,184,87,609,122,360,132,154,55,2046,292,315,103,169,61,0,13,7,17,129,54,0,13,22.2,7.8,11.9,4.7,18747.0,2109.0,24.0,5.9,7.3,3.4,24.1,4.2,14.2,5.3,17.7,6.3,80.9,8.2,13.4,4.2,17.1,6.2,0.0,3.7,0.8,2.0,14.8,6.1,0.0,0.5,0.7866,0.9079,0.887,0.887,3.4685,0.8828,0.0628,0.8201,0.5858,0.8494,2.3181,0.7322,0.9331,0.8996,1.8327,0.9163,0.7238,0.0,0.4435,0.7824,0.0,1.9497,0.431,9.569,0.8326,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,254,119,10.0,4.7,1335
44,RHODE ISLAND,RI,44007,Providence,44007000800,"Census Tract 8, Providence County, Rhode Island",0.508875486164,4635,341,2192,106,1893,164,1078,266,236,88,39233,5958,330,124,479,129,197,121,837,163,91,87,2319,430,329,154,2087,110,0,13,149,79,857,174,1830,178,38.2,7.6,9.3,3.6,39233.0,5958.0,14.0,5.2,10.3,2.6,4.3,2.6,18.1,3.3,4.8,4.6,50.0,8.5,7.3,3.4,95.2,2.1,0.0,1.7,7.9,4.2,45.3,7.8,39.5,2.5,0.9749,0.8201,0.3305,0.6569,2.7824,0.7573,0.1674,0.0167,0.8494,0.2803,1.3138,0.0879,0.8117,0.8117,1.6234,0.8243,1.0,0.0,0.9665,0.9958,0.9707,3.933,0.9916,9.6526,0.8368,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4,5,224,125,4.8,2.7,20899
44,RHODE ISLAND,RI,44007,Providence,44007002800,"Census Tract 28, Providence County, Rhode Island",0.639576804694,6407,965,2812,117,2316,219,1851,767,152,146,20805,3453,563,243,460,144,1913,576,899,404,506,200,5058,1069,294,176,490,178,0,18,52,68,415,164,20,20,28.9,11.2,5.2,4.8,20805.0,3453.0,15.9,6.1,7.2,2.6,29.9,7.8,14.0,6.5,21.8,8.4,78.9,11.7,4.9,2.9,17.4,6.3,0.0,1.3,2.2,2.9,17.9,7.1,0.3,0.3,0.8703,0.4142,0.8368,0.7238,2.8451,0.7824,0.0586,0.9456,0.5649,0.9331,2.5022,0.8326,0.9205,0.7448,1.6653,0.8368,0.7406,0.0,0.6987,0.841,0.3682,2.6485,0.7364,9.6611,0.841,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,3,509,448,7.9,6.5,3475
44,RHODE ISLAND,RI,44007,Providence,44007002900,"Census Tract 29, Providence County, Rhode Island",0.979968188914,7269,848,3326,93,2858,152,1506,513,195,120,19392,2780,857,237,723,146,1937,528,1147,225,427,203,5219,897,754,295,477,144,0,18,146,139,450,179,16,18,20.8,7.6,5.6,3.4,19392.0,2780.0,17.7,4.9,9.9,2.3,26.6,6.6,15.8,4.0,14.9,7.1,71.8,9.1,11.4,4.3,14.3,4.3,0.0,1.1,5.1,4.9,15.7,6.1,0.2,0.2,0.7615,0.5021,0.8703,0.7866,2.9205,0.7908,0.1506,0.8577,0.7197,0.7908,2.5188,0.8368,0.887,0.8703,1.7573,0.8828,0.6527,0.0,0.8996,0.7992,0.251,2.6025,0.6946,9.7991,0.8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,282,8.1,3.6,7551
44,RHODE ISLAND,RI,44007,Providence,44007001600,"Census Tract 16, Providence County, Rhode Island",0.470554862664,7773,946,3025,129,2444,213,2098,729,324,186,17627,2683,1454,393,487,190,2099,555,864,359,472,181,7007,1005,1806,424,96,70,0,18,202,118,367,183,17,10,27.0,8.7,8.3,4.8,17627.0,2683.0,30.2,6.6,6.3,2.5,27.0,6.3,11.1,4.3,19.3,7.2,90.1,6.9,25.9,5.3,3.2,2.3,0.0,1.2,8.3,4.8,15.0,7.2,0.2,0.1,0.8494,0.7741,0.9121,0.9414,3.477,0.887,0.0377,0.8745,0.2636,0.8912,2.067,0.523,0.9874,0.9833,1.9707,0.9916,0.2929,0.0,0.9749,0.7908,0.251,2.3096,0.569,9.8243,0.8494,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,1,0,0,1,5,1075,335,13.8,4.0,3425
44,RHODE ISLAND,RI,44007,Providence,44007018100,"Census Tract 181, Providence County, Rhode Island",0.32207470534,3104,504,1305,77,1148,118,1064,468,116,77,17252,3091,333,168,248,55,990,320,364,154,324,112,1467,605,174,122,222,71,0,13,68,77,98,53,5,12,34.8,11.6,8.0,5.4,17252.0,3091.0,19.1,8.8,8.0,2.4,31.9,8.9,11.7,5.5,28.2,9.3,47.3,17.9,6.4,4.4,17.0,5.4,0.0,2.8,5.9,6.7,8.5,4.5,0.2,0.4,0.9582,0.7531,0.9205,0.8075,3.4393,0.8745,0.0837,0.9665,0.3515,0.9707,2.3724,0.7615,0.7908,0.7824,1.5732,0.795,0.7113,0.0,0.9205,0.5649,0.251,2.4477,0.6276,9.8326,0.8536,1,0,1,0,2,0,1,0,1,2,0,0,0,0,0,1,0,0,1,5,412,220,13.3,6.1,1389
44,RHODE ISLAND,RI,44007,Providence,44007018300,"Census Tract 183, Providence County, Rhode Island",0.117736399472,1837,227,860,39,745,72,597,182,70,37,18827,3196,360,102,153,42,503,144,405,111,145,56,913,281,26,52,117,48,2,5,0,18,170,61,0,13,32.7,9.7,7.8,3.9,18827.0,3196.0,30.9,7.9,8.3,2.5,27.4,7.1,22.0,6.6,19.5,7.4,49.7,14.0,1.5,3.0,13.6,5.6,0.2,0.5,0.0,2.5,22.8,8.1,0.0,0.7,0.9289,0.7197,0.8828,0.9498,3.4812,0.8912,0.1046,0.8954,0.9623,0.8954,2.8577,0.9582,0.8033,0.4644,1.2677,0.6611,0.636,0.7406,0.0,0.8954,0.0,2.272,0.5439,9.8786,0.8577,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,230,101,12.5,5.3,1085
44,RHODE ISLAND,RI,44007,Providence,44007000500,"Census Tract 5, Providence County, Rhode Island",0.225807121476,3067,373,1212,71,1050,102,1027,362,197,81,11721,1753,650,176,367,106,991,217,334,156,363,99,2957,382,637,204,157,69,0,13,0,18,293,98,0,13,33.5,11.4,15.8,7.3,11721.0,1753.0,38.0,10.1,12.0,3.9,32.3,5.9,10.9,5.1,34.6,8.9,96.4,4.2,22.9,6.8,13.0,5.7,0.0,3.0,0.0,1.8,27.9,8.9,0.0,0.4,0.9372,0.9791,0.9958,0.9916,3.9037,0.9916,0.2301,0.9833,0.2469,0.9916,2.4519,0.7992,1.0,0.9582,1.9582,0.9874,0.6234,0.0,0.0,0.9456,0.0,1.569,0.2552,9.8828,0.8619,1,1,1,1,4,0,1,0,1,2,1,1,2,0,0,0,1,0,1,9,379,211,12.4,6.8,2483
44,RHODE ISLAND,RI,44007,Providence,44007010501,"Census Tract 105.01, Providence County, Rhode Island",1.500251830872,4454,218,1895,64,1849,78,554,195,152,66,27847,1926,754,156,916,116,917,88,679,153,283,90,1250,351,217,97,282,108,0,13,30,26,171,80,257,84,13.2,4.8,6.8,2.9,27847.0,1926.0,23.4,4.7,20.6,2.3,20.6,1.7,16.1,3.6,15.3,4.8,28.1,7.8,5.1,2.3,14.9,5.7,0.0,2.0,1.6,1.4,9.2,4.1,5.8,1.9,0.6067,0.6234,0.7155,0.8787,2.8243,0.7782,0.728,0.636,0.7322,0.7992,2.8954,0.9749,0.6527,0.7531,1.4058,0.7197,0.6778,0.0,0.6109,0.5983,0.8954,2.7824,0.7824,9.9079,0.8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,98,4.4,2.3,6680
44,RHODE ISLAND,RI,44007,Providence,44007011000,"Census Tract 110, Providence County, Rhode Island",0.254617280512,5682,430,2089,101,1878,123,1714,483,246,105,15881,1942,1538,279,276,78,1668,236,624,172,385,115,4755,477,1562,340,124,56,0,18,164,70,429,126,0,18,30.2,7.8,8.4,3.5,15881.0,1942.0,45.6,6.6,4.9,1.4,29.4,3.5,11.0,3.1,20.5,6.0,83.7,5.5,30.6,6.2,5.9,2.7,0.0,1.8,8.7,3.7,22.8,6.7,0.0,0.3,0.887,0.7782,0.9456,1.0,3.6108,0.9247,0.0251,0.9414,0.2552,0.9121,2.1338,0.5858,0.9498,1.0,1.9498,0.9749,0.3975,0.0,0.9833,0.8954,0.0,2.2762,0.5481,9.9706,0.8703,0,0,1,1,2,0,1,0,1,2,1,1,2,0,0,1,0,0,1,7,1282,337,22.6,5.5,3062
