ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
44,Rhode Island,RI,44007,Providence,44007010702,"Census Tract 107.02, Providence County, Rhode Island",0.75269812696,4116,638,1800,192,1718,198,293,112,94,103,342,104,144,61,54,54,684,152,831,334,492,151,65,52,24,55,212,109,115,48,0,14,0,19,37,50,0,14,7.1,2.5,3.8,3.9,19.9,5.6,4.5,1.9,1.3,1.3,16.6,4.2,20.2,7.5,12.0,3.8,3.8,3.0,0.6,1.5,5.2,2.5,6.4,2.6,0.0,2.3,0.0,1.1,2.2,2.9,0.0,0.3,0.1673,0.298,0.1592,0.2245,0.1469,0.9959,0.0776,0.4857,0.6204,0.3918,0.3878,0.2816,2.1673,0.3143,0.0939,0.0939,0.0939,0.4204,0.0,0.0,0.1959,0.0,0.6163,0.0408,3.8734,0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,181,909,0,14,118,82,28,46,0,14,0,14,55,49,11,18,4.4,0.7,0.0,1.0,2.9,1.9,0.7,1.1,0.0,1.0,0.0,1.0,1.3,1.2,0.3,0.4
44,Rhode Island,RI,44007,Providence,44007010800,"Census Tract 108, Providence County, Rhode Island",0.280932448424,4459,572,1994,218,1696,246,1761,495,157,106,756,194,788,282,399,181,401,150,1021,243,972,294,153,89,474,193,3292,576,449,125,0,14,105,77,490,200,87,77,39.9,10.0,6.8,4.6,44.6,9.4,27.9,8.7,9.0,4.1,9.0,3.5,22.9,4.6,22.0,6.2,9.0,5.1,11.3,4.4,73.8,8.8,22.5,5.8,0.0,2.1,6.2,4.5,28.9,10.1,2.0,1.7,0.9061,0.7102,0.8653,0.9469,0.8816,4.3101,0.9224,0.1143,0.751,0.9429,0.7592,0.8857,3.4531,0.9265,0.8816,0.8816,0.8816,0.8327,0.0,0.9184,0.9592,0.7306,3.4409,0.951,12.0857,0.9633,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,2,5,2854,982,766,405,203,2633,519,38,47,0,14,0,14,155,129,61,52,22.5,2.9,9.1,4.4,59.0,8.3,0.9,1.0,0.0,0.9,0.0,0.9,3.5,2.8,1.4,1.2
44,Rhode Island,RI,44007,Providence,44007010900,"Census Tract 109, Providence County, Rhode Island",0.349899532072,5179,801,1495,142,1327,138,2641,768,86,61,611,157,1067,290,652,265,571,186,1730,462,698,193,100,90,801,289,3841,846,146,70,0,19,184,117,290,126,521,204,56.5,13.5,5.0,3.5,46.0,10.8,36.9,8.1,13.9,4.7,11.0,3.7,33.4,7.3,14.9,4.9,7.5,6.7,17.4,5.8,74.2,11.6,9.8,4.6,0.0,2.8,13.9,8.7,21.9,9.4,10.1,3.6,0.9918,0.502,0.8857,0.9796,0.9755,4.3346,0.9306,0.1837,0.9714,0.6612,0.6939,0.9388,3.449,0.9184,0.8857,0.8857,0.8857,0.5347,0.0,0.9918,0.9061,0.9429,3.3755,0.9347,12.0448,0.9592,1,0,0,1,1,3,0,1,0,0,1,2,0,0,0,0,1,1,1,3,8,3905,598,1069,400,347,3322,768,25,33,26,33,0,19,38,34,30,52,12.8,2.1,7.7,6.7,64.1,7.5,0.5,0.7,0.5,0.6,0.0,0.8,0.7,0.7,0.6,1.0
44,Rhode Island,RI,44007,Providence,44007011000,"Census Tract 110, Providence County, Rhode Island",0.254616122206,5798,671,2024,206,1861,216,2578,673,215,121,896,212,1728,406,985,334,240,75,1679,324,828,214,127,73,1157,271,4658,650,140,46,0,19,210,99,239,120,0,19,44.7,10.5,7.6,4.3,48.1,9.9,50.9,8.3,17.0,6.0,4.1,1.3,29.0,4.5,14.3,3.1,6.8,3.8,22.0,4.5,80.3,6.3,6.9,2.2,0.0,2.1,11.3,5.2,12.8,6.6,0.0,0.3,0.9388,0.7755,0.9102,1.0,0.9878,4.6123,0.9796,0.0245,0.9265,0.6163,0.6327,0.9755,3.1755,0.8163,0.9265,0.9265,0.9265,0.4449,0.0,0.9878,0.7429,0.0,2.1756,0.5102,10.8899,0.8776,1,0,1,1,1,4,0,1,0,0,1,2,1,1,0,0,1,0,0,1,8,4355,1072,986,226,170,4373,626,0,19,0,19,0,19,48,44,11,16,18.5,2.1,3.9,2.9,75.4,6.5,0.0,0.7,0.0,0.7,0.0,0.7,0.8,0.8,0.2,0.3
44,Rhode Island,RI,44007,Providence,44007011100,"Census Tract 111, Providence County, Rhode Island",0.308550324484,4001,684,1419,153,1202,158,2225,694,207,173,712,213,580,185,734,284,287,146,1218,347,829,288,308,135,587,268,3592,722,112,74,0,14,39,53,340,142,5,5,55.6,14.5,10.4,8.0,59.2,15.9,23.2,7.5,18.3,5.8,7.2,3.7,30.4,6.9,20.7,6.1,25.6,10.7,15.8,6.7,89.8,9.5,7.9,5.1,0.0,2.9,3.2,4.4,28.3,11.4,0.1,0.1,0.9878,0.8857,0.9918,0.8939,0.9918,4.751,0.9959,0.0612,0.9388,0.9102,0.9714,0.9306,3.8122,0.9837,0.9673,0.9673,0.9673,0.4653,0.0,0.7959,0.9551,0.1673,2.3836,0.5837,11.9141,0.951,1,0,1,0,1,3,0,1,1,1,1,4,1,1,0,0,0,1,0,1,9,1497,684,1012,259,196,3140,681,17,21,0,14,53,88,32,51,91,97,17.1,2.9,6.5,4.6,78.5,7.9,0.4,0.5,0.0,1.1,1.3,2.2,0.8,1.3,2.3,2.5
44,Rhode Island,RI,44007,Providence,44007011200,"Census Tract 112, Providence County, Rhode Island",1.20129459668,5416,902,2505,247,2274,268,911,275,1,3,749,232,827,289,365,290,1025,338,948,226,981,402,91,78,536,228,1553,670,242,99,0,19,40,56,204,126,61,29,17.6,4.5,0.0,0.1,32.9,9.4,21.0,6.9,6.8,4.9,18.9,7.4,17.5,3.0,18.3,6.7,4.0,3.4,10.5,4.1,28.7,11.4,9.7,3.8,0.0,1.7,1.8,2.5,9.0,5.7,1.1,0.5,0.5878,0.0,0.6204,0.8653,0.8082,2.8817,0.6408,0.6204,0.4286,0.8449,0.4204,0.8816,3.1959,0.8245,0.6531,0.6531,0.6531,0.5306,0.0,0.6449,0.6163,0.6367,2.4285,0.6163,9.1592,0.7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5804,942,1354,0,19,1438,643,115,186,0,19,0,19,0,19,0,19,17.6,3.0,0.0,0.8,26.6,8.7,2.1,3.3,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.8
44,Rhode Island,RI,44007,Providence,44007011301,"Census Tract 113.01, Providence County, Rhode Island",2.72995542661,4497,554,1717,145,1639,161,514,192,148,83,411,135,307,116,33,35,755,106,981,272,561,210,119,89,89,89,906,402,75,72,12,22,13,26,68,50,0,14,11.4,4.0,6.0,3.4,25.1,7.9,9.8,3.6,0.7,0.8,16.8,2.6,21.8,5.4,12.5,4.5,7.3,5.4,2.1,2.1,20.1,8.6,4.4,4.2,0.7,1.3,0.8,1.6,4.1,3.0,0.0,0.3,0.3796,0.6163,0.3143,0.5306,0.0653,1.9061,0.3633,0.4939,0.7061,0.4571,0.6776,0.5755,2.9102,0.7265,0.5429,0.5429,0.5429,0.3429,0.8,0.4449,0.3592,0.0,1.947,0.4286,7.3062,0.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568,289,784,181,182,502,247,189,256,0,14,0,14,34,41,0,14,6.4,0.8,4.0,4.0,11.2,5.3,4.2,5.5,0.0,0.9,0.0,0.9,0.8,0.9,0.0,0.9
44,Rhode Island,RI,44007,Providence,44007011302,"Census Tract 113.02, Providence County, Rhode Island",1.896139586062,4294,654,1662,218,1566,226,217,108,62,41,296,161,328,149,191,140,718,252,703,180,492,193,57,50,50,60,264,218,0,19,0,14,0,19,33,35,0,14,5.1,2.4,2.4,1.6,18.9,9.9,10.5,3.9,4.4,3.2,16.7,4.9,16.4,3.4,11.5,4.3,3.6,3.2,1.2,1.5,6.1,5.0,0.0,1.1,0.0,2.5,0.0,1.2,2.1,2.3,0.0,0.3,0.0735,0.1551,0.1265,0.5796,0.6082,1.5429,0.2122,0.4898,0.3306,0.3551,0.3714,0.4531,2.0,0.2367,0.1347,0.1347,0.1347,0.0,0.0,0.0,0.1918,0.0,0.1918,0.0041,3.8694,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,109,921,146,200,49,61,22,28,0,14,0,14,38,51,9,15,2.5,0.4,3.4,4.5,1.1,1.4,0.5,0.6,0.0,1.0,0.0,1.0,0.9,1.2,0.2,0.4
44,Rhode Island,RI,44007,Providence,44007011402,"Census Tract 114.02, Providence County, Rhode Island",10.990006555796,3882,352,1502,109,1377,91,111,52,34,28,147,60,38,27,161,116,653,117,879,159,371,124,37,39,10,56,256,193,81,74,31,35,14,17,34,25,95,90,2.9,1.3,1.5,1.2,10.7,4.3,1.4,1.0,4.2,2.9,16.8,2.9,22.6,3.5,9.8,3.2,2.7,2.8,0.3,1.5,6.6,4.9,5.4,4.9,2.1,2.3,1.0,1.2,2.5,1.7,2.4,2.3,0.0204,0.0735,0.0163,0.0122,0.5714,0.6938,0.049,0.4939,0.7469,0.2122,0.2245,0.2,1.8775,0.1837,0.1551,0.1551,0.1551,0.4082,0.8816,0.4776,0.2408,0.7592,2.7674,0.7633,5.4938,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736,315,566,7,11,179,184,60,54,0,14,0,14,10,17,0,14,8.3,0.8,0.2,0.3,4.6,4.5,1.5,1.4,0.0,1.1,0.0,1.1,0.3,0.4,0.0,1.1
44,Rhode Island,RI,44007,Providence,44007011403,"Census Tract 114.03, Providence County, Rhode Island",2.805096281238,7598,1370,3004,319,2841,340,804,435,22,41,757,237,454,175,84,86,1188,199,1830,461,816,242,148,86,67,105,1643,737,416,159,0,19,0,26,109,86,23,17,10.6,5.4,0.5,1.0,26.6,7.7,8.7,3.7,1.1,1.2,15.6,3.8,24.1,4.2,10.7,3.7,5.2,3.0,1.0,1.5,21.6,8.9,13.8,5.1,0.0,1.4,0.0,0.9,3.8,3.0,0.3,0.2,0.3306,0.0204,0.3959,0.4857,0.1306,1.3632,0.151,0.4,0.8,0.2939,0.5143,0.3918,2.4,0.4694,0.5714,0.5714,0.5714,0.6204,0.0,0.0,0.3429,0.3551,1.3184,0.1633,5.653,0.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7343,456,1996,79,109,792,573,562,426,0,19,0,19,210,147,0,19,6.0,1.1,1.0,1.5,10.4,7.2,7.4,5.6,0.0,0.6,0.0,0.6,2.8,2.0,0.0,0.6
44,Rhode Island,RI,44007,Providence,44007011404,"Census Tract 114.04, Providence County, Rhode Island",2.274179004098,4780,597,1775,193,1764,195,109,73,121,94,344,147,103,126,175,166,1157,290,1038,229,326,165,51,47,134,194,447,289,92,45,0,14,0,19,36,43,2,6,2.3,1.5,4.8,3.6,19.5,8.0,2.9,3.4,3.7,3.3,24.2,5.1,21.7,4.0,6.8,3.0,2.9,2.6,2.9,4.2,9.4,5.9,5.2,2.5,0.0,2.4,0.0,1.1,2.0,2.4,0.0,0.1,0.0,0.4694,0.1388,0.0939,0.502,1.2041,0.1224,0.8163,0.702,0.0449,0.2571,0.6449,2.4652,0.5102,0.2571,0.2571,0.2571,0.3796,0.0,0.0,0.1755,0.0,0.5551,0.0286,4.4815,0.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122,194,808,134,187,201,186,0,14,0,14,0,14,112,117,0,14,4.1,0.5,2.8,3.8,4.2,3.7,0.0,0.9,0.0,0.9,0.0,0.9,2.3,2.5,0.0,0.9
44,Rhode Island,RI,44007,Providence,44007011405,"Census Tract 114.05, Providence County, Rhode Island",4.590392932936,4513,459,1843,220,1786,225,432,224,90,84,528,226,318,149,39,63,868,154,960,201,431,193,25,35,39,83,733,348,556,205,0,14,19,30,204,129,34,18,9.6,4.9,3.9,3.5,29.6,12.1,9.8,4.7,0.9,1.4,19.2,4.1,21.3,3.9,9.6,4.3,1.4,2.0,0.9,1.9,16.2,7.5,30.2,10.5,0.0,2.3,1.1,1.7,11.4,7.0,0.8,0.4,0.2776,0.3184,0.5143,0.5306,0.0816,1.7225,0.302,0.6531,0.6653,0.1837,0.1143,0.3633,1.9797,0.2245,0.4408,0.4408,0.4408,0.9388,0.0,0.498,0.6939,0.5918,2.7225,0.7429,6.8655,0.4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2644,481,672,2,6,336,228,339,254,1,6,0,14,55,68,0,14,10.7,1.1,0.0,0.1,7.4,5.0,7.5,5.6,0.0,0.1,0.0,0.9,1.2,1.5,0.0,0.9
44,Rhode Island,RI,44007,Providence,44007011500,"Census Tract 115, Providence County, Rhode Island",4.240995333464,6453,761,2820,298,2546,313,1019,450,203,125,896,264,407,176,379,297,1392,478,1492,417,954,329,174,102,18,79,973,497,710,241,0,19,0,26,367,169,185,73,16.2,6.9,6.5,4.1,35.2,9.4,8.8,3.6,6.0,4.5,21.6,6.4,23.1,5.9,15.2,5.2,6.8,3.9,0.3,1.3,15.1,7.5,25.2,8.1,0.0,1.5,0.0,1.0,14.4,6.0,2.9,1.1,0.5347,0.6735,0.6776,0.4939,0.7592,3.1389,0.7184,0.7306,0.7633,0.6898,0.6327,0.2,3.0164,0.7551,0.4041,0.4041,0.4041,0.8939,0.0,0.0,0.7796,0.8163,2.4898,0.6571,9.0492,0.7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6430,613,1077,110,148,209,249,333,252,0,19,0,19,154,168,167,267,9.8,1.2,1.7,2.3,3.2,3.8,5.2,4.0,0.0,0.7,0.0,0.7,2.4,2.6,2.6,4.1
44,Rhode Island,RI,44007,Providence,44007011600,"Census Tract 116, Providence County, Rhode Island",9.297026506196,6646,882,2333,203,2289,195,227,142,29,47,293,133,282,188,108,142,1460,352,1725,529,626,267,124,66,124,136,1025,540,88,45,42,40,99,151,0,19,14,6,3.4,2.1,0.8,1.4,12.8,5.7,6.2,3.9,1.6,2.0,22.0,4.4,26.0,7.2,9.4,3.4,5.4,2.8,2.0,2.2,15.4,7.9,3.8,1.9,1.8,1.7,4.3,6.6,0.0,1.8,0.2,0.1,0.0408,0.0327,0.0408,0.3306,0.1918,0.6367,0.0408,0.7469,0.8653,0.1714,0.5306,0.5633,2.8775,0.7143,0.4122,0.4122,0.4122,0.3102,0.8735,0.849,0.0,0.2653,2.298,0.5633,6.2244,0.3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18037,1020,1034,146,170,288,287,481,404,0,19,0,19,110,129,0,19,15.4,2.1,2.2,2.6,4.3,4.5,7.2,6.2,0.0,0.6,0.0,0.6,1.7,1.9,0.0,0.6
44,Rhode Island,RI,44007,Providence,44007011701,"Census Tract 117.01, Providence County, Rhode Island",1.866819772386,4585,470,1963,182,1754,179,686,238,119,66,391,105,311,115,157,91,856,137,1027,215,601,142,96,52,110,104,784,287,73,34,0,14,26,42,81,51,14,13,15.0,5.0,4.8,2.7,22.3,5.5,9.9,3.5,3.4,1.9,18.7,3.0,22.4,4.1,13.1,2.9,5.5,2.9,2.5,2.3,17.1,6.0,3.7,1.7,0.0,2.1,1.5,2.4,4.6,3.0,0.3,0.3,0.4898,0.4694,0.2204,0.551,0.4653,2.1959,0.4449,0.6,0.7429,0.5061,0.5347,0.6,2.9837,0.751,0.4694,0.4694,0.4694,0.3061,0.0,0.5755,0.3959,0.3551,1.6326,0.2735,7.2816,0.5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,457,653,4,9,313,166,197,133,0,14,0,14,225,179,45,70,10.0,1.0,0.1,0.2,6.8,3.5,4.3,2.8,0.0,0.9,0.0,0.9,4.9,3.8,1.0,1.5
44,Rhode Island,RI,44007,Providence,44007011702,"Census Tract 117.02, Providence County, Rhode Island",2.669543591078,4109,476,1637,167,1497,174,383,205,68,84,384,142,278,117,32,25,679,123,802,183,526,229,145,101,115,98,592,248,75,53,0,14,0,19,40,39,12,10,9.3,4.9,2.7,3.3,25.7,9.0,9.8,4.1,0.8,0.6,16.5,2.9,19.5,3.8,12.8,5.3,9.7,6.7,2.9,2.5,14.4,5.8,4.6,3.2,0.0,2.6,0.0,1.3,2.7,2.5,0.3,0.2,0.2449,0.1796,0.3388,0.5306,0.0776,1.3715,0.1551,0.4816,0.5755,0.4816,0.7796,0.6449,2.9632,0.7429,0.3918,0.3918,0.3918,0.351,0.0,0.0,0.2694,0.3551,0.9755,0.0776,5.702,0.2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,79,669,140,129,178,118,59,57,0,14,0,14,181,164,34,31,1.9,0.3,3.4,3.2,4.3,2.9,1.4,1.3,0.0,1.0,0.0,1.0,4.4,3.9,0.8,0.8
44,Rhode Island,RI,44007,Providence,44007011800,"Census Tract 118, Providence County, Rhode Island",1.13974028533,7235,741,2993,327,2744,350,2174,782,148,131,1382,410,634,273,301,265,1333,261,1688,419,949,342,191,139,201,182,2320,749,552,300,19,32,59,96,313,207,25,20,30.1,10.4,4.0,3.4,50.4,13.5,12.5,5.4,4.2,3.7,18.4,3.5,23.3,5.3,13.1,4.7,7.0,5.0,3.0,2.7,32.1,9.8,18.4,9.8,0.6,1.1,2.2,3.5,11.4,7.2,0.3,0.3,0.8122,0.3429,0.9429,0.6653,0.5714,3.3347,0.7633,0.5918,0.7673,0.5061,0.6531,0.6653,3.1836,0.8204,0.6776,0.6776,0.6776,0.7633,0.7673,0.702,0.6939,0.3551,3.2816,0.9265,10.4775,0.8408,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3879,758,1132,558,434,1394,570,85,136,0,19,0,19,283,173,0,19,10.5,1.1,7.7,6.2,19.3,7.3,1.2,1.9,0.0,0.6,0.0,0.6,3.9,2.4,0.0,0.6
44,Rhode Island,RI,44007,Providence,44007011901,"Census Tract 119.01, Providence County, Rhode Island",0.597686668204,3159,503,1265,132,1158,147,257,141,260,241,420,154,149,92,0,14,544,126,752,253,455,180,87,107,100,92,941,357,254,99,0,14,0,19,48,51,0,14,8.2,4.3,15.6,12.6,36.3,12.5,7.2,4.3,0.0,1.3,17.2,4.1,23.8,7.1,14.4,5.5,7.5,9.2,3.4,3.1,29.8,10.3,20.1,7.5,0.0,3.3,0.0,1.6,4.1,4.4,0.0,0.4,0.2204,0.9796,0.7061,0.4122,0.0,2.3183,0.4816,0.5184,0.7918,0.6327,0.6939,0.6898,3.3266,0.8816,0.6612,0.6612,0.6612,0.8,0.0,0.0,0.3592,0.0,1.1592,0.1224,7.4653,0.5429,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3150,491,629,215,141,423,220,20,38,0,14,0,14,280,241,3,5,15.5,2.5,6.8,4.4,13.4,7.1,0.6,1.3,0.0,1.3,0.0,1.3,8.9,6.9,0.1,0.2
44,Rhode Island,RI,44007,Providence,44007011902,"Census Tract 119.02, Providence County, Rhode Island",1.11416874987,4410,526,2193,164,2097,191,166,117,89,66,474,172,175,118,229,171,1179,237,596,164,533,170,117,96,112,160,680,426,385,115,0,14,0,19,94,96,0,14,3.8,2.6,4.2,3.1,22.6,7.9,4.9,3.4,5.2,3.6,26.7,4.8,13.5,3.4,12.1,4.0,5.6,4.5,2.6,3.7,15.4,9.5,17.6,5.1,0.0,1.9,0.0,0.9,4.5,4.5,0.0,0.3,0.049,0.3837,0.2245,0.2531,0.6898,1.6001,0.249,0.9061,0.1347,0.4041,0.5551,0.6204,2.6204,0.5918,0.4122,0.4122,0.4122,0.7347,0.0,0.0,0.3837,0.0,1.1184,0.1184,5.7511,0.2367,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2379,326,757,100,86,405,397,85,95,0,14,0,14,39,50,51,72,7.4,0.9,2.3,2.0,9.2,8.4,1.9,2.1,0.0,1.0,0.0,1.0,0.9,1.1,1.2,1.6
44,Rhode Island,RI,44007,Providence,44007012000,"Census Tract 120, Providence County, Rhode Island",1.09808567106,6464,779,2693,301,2459,321,860,426,432,144,648,239,270,130,9,22,1133,138,1211,228,666,189,157,131,84,136,1321,336,211,127,0,19,18,38,256,165,214,105,13.6,6.5,12.9,4.9,26.4,9.1,5.6,2.9,0.1,0.3,17.5,2.4,18.7,2.7,10.6,2.9,6.4,5.3,1.4,2.3,20.4,4.6,7.8,4.6,0.0,1.6,0.7,1.5,10.4,6.6,3.3,1.6,0.4531,0.9347,0.3714,0.2898,0.0163,2.0653,0.4,0.5306,0.5347,0.2898,0.6041,0.4776,2.4368,0.4898,0.5469,0.5469,0.5469,0.4612,0.0,0.4122,0.6612,0.849,2.3836,0.5837,7.4326,0.5388,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6647,323,1081,92,85,869,226,230,206,0,19,0,19,85,82,45,73,5.2,0.7,1.4,1.3,13.4,3.3,3.6,3.1,0.0,0.7,0.0,0.7,1.3,1.3,0.7,1.1
44,Rhode Island,RI,44007,Providence,44007012102,"Census Tract 121.02, Providence County, Rhode Island",0.59913184799,3879,539,2035,212,1831,183,744,409,150,67,531,135,149,98,159,94,531,159,860,254,530,194,217,107,37,64,906,319,284,115,0,14,31,36,96,60,2,3,19.2,10.2,6.8,3.3,29.0,6.8,5.3,3.3,4.1,2.4,13.7,4.1,22.2,5.8,13.7,4.4,11.9,5.7,1.0,1.7,23.4,7.6,14.0,5.5,0.0,2.1,1.7,2.0,5.2,3.2,0.1,0.1,0.6204,0.7102,0.4694,0.2735,0.5633,2.6368,0.5673,0.3061,0.7265,0.5714,0.8571,0.3918,2.8529,0.702,0.5959,0.5959,0.5959,0.6286,0.0,0.6245,0.4122,0.1673,1.8326,0.3673,7.9182,0.6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,255,773,198,144,669,281,9,17,0,14,0,14,30,41,0,14,6.6,0.9,5.1,3.7,17.2,6.6,0.2,0.4,0.0,1.1,0.0,1.1,0.8,1.1,0.0,1.1
44,Rhode Island,RI,44007,Providence,44007012103,"Census Tract 121.03, Providence County, Rhode Island",0.304607836962,3121,559,1785,320,1651,333,750,339,35,42,497,219,218,104,131,93,792,244,439,216,535,243,68,77,69,76,1123,468,933,283,0,14,31,37,167,73,142,96,25.2,10.4,2.2,2.5,30.1,11.8,8.7,4.0,4.4,3.0,25.4,6.7,14.1,6.4,18.0,6.8,4.1,4.6,2.3,2.5,36.0,13.5,52.3,12.8,0.0,2.3,1.9,2.2,10.1,4.6,4.5,3.0,0.7102,0.1347,0.5429,0.4857,0.6082,2.4817,0.5265,0.8571,0.1673,0.8245,0.4327,0.5918,2.8734,0.7061,0.702,0.702,0.702,0.9878,0.0,0.6571,0.6531,0.8898,3.1878,0.902,9.2449,0.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1330,256,789,106,119,399,368,227,124,9,15,0,14,276,185,106,143,8.6,1.6,3.4,3.8,12.8,10.7,7.3,3.9,0.3,0.5,0.0,1.4,8.8,5.6,3.4,4.6
44,Rhode Island,RI,44007,Providence,44007012104,"Census Tract 121.04, Providence County, Rhode Island",0.782924508132,4264,530,1959,272,1815,216,1082,317,165,123,594,143,497,181,119,94,671,124,616,208,575,137,94,70,39,66,1029,444,610,282,0,14,180,235,166,75,9,11,25.4,6.7,7.3,5.0,32.7,6.9,15.0,5.4,2.8,2.1,15.7,3.5,14.4,4.5,13.5,3.7,5.2,3.8,0.9,1.6,24.1,10.0,31.1,13.7,0.0,2.1,9.9,12.9,9.1,4.3,0.2,0.3,0.7143,0.7469,0.6163,0.751,0.3551,3.1836,0.7265,0.4082,0.1796,0.5388,0.5143,0.3633,2.0042,0.249,0.6163,0.6163,0.6163,0.9429,0.0,0.9714,0.6245,0.2653,2.8041,0.7796,8.6082,0.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,3727,604,779,673,400,134,119,60,77,0,14,0,14,162,131,0,14,14.2,1.8,15.8,8.9,3.1,2.8,1.4,1.8,0.0,1.0,0.0,1.0,3.8,3.1,0.0,1.0
